lkw_id,timestamp,status,brake_fluid_pct,motor_temp_c,oil_pressure_bar,rul_hours
LKW-10,2026-06-22 14:30:00,KRITISCH,19.4,78.0,3.32,12
LKW-10,2026-06-22 15:00:00,KRITISCH,19.4,82.5,2.77,12
LKW-10,2026-06-22 15:30:00,KRITISCH,19.4,86.7,2.68,12
LKW-10,2026-06-22 16:00:00,KRITISCH,19.3,85.6,3.34,12
LKW-10,2026-06-22 16:30:00,KRITISCH,19.3,79.2,1.64,12
LKW-10,2026-06-22 17:00:00,KRITISCH,19.3,79.8,3.6,12
LKW-10,2026-06-22 17:30:00,KRITISCH,19.3,76.5,1.95,12
LKW-10,2026-06-22 18:00:00,KRITISCH,19.3,81.4,3.46,12
LKW-10,2026-06-22 18:30:00,KRITISCH,19.2,85.7,1.35,12
LKW-10,2026-06-22 19:00:00,KRITISCH,19.2,76.6,3.02,12
LKW-10,2026-06-22 19:30:00,KRITISCH,19.2,74.1,4.46,12
LKW-10,2026-06-22 20:00:00,KRITISCH,19.2,82.7,3.22,12
LKW-10,2026-06-22 20:30:00,KRITISCH,19.1,87.0,2.19,12
LKW-10,2026-06-22 21:00:00,KRITISCH,19.1,81.4,2.76,12
LKW-10,2026-06-22 21:30:00,KRITISCH,19.1,75.1,1.04,12
LKW-10,2026-06-22 22:00:00,KRITISCH,19.1,83.4,2.03,12
LKW-10,2026-06-22 22:30:00,KRITISCH,19.1,70.7,2.88,12
LKW-10,2026-06-22 23:00:00,KRITISCH,19.0,90.0,2.25,12
LKW-10,2026-06-22 23:30:00,KRITISCH,19.0,87.7,3.48,12
LKW-10,2026-06-23 00:00:00,KRITISCH,19.0,81.8,1.74,12
LKW-10,2026-06-23 00:30:00,KRITISCH,19.0,90.6,4.23,12
LKW-10,2026-06-23 01:00:00,KRITISCH,19.0,77.7,2.83,12
LKW-10,2026-06-23 01:30:00,KRITISCH,18.9,90.3,3.17,12
LKW-10,2026-06-23 02:00:00,KRITISCH,18.9,82.4,1.0,12
LKW-10,2026-06-23 02:30:00,KRITISCH,18.9,81.9,2.74,12
LKW-10,2026-06-23 03:00:00,KRITISCH,18.9,80.1,3.32,12
LKW-10,2026-06-23 03:30:00,KRITISCH,18.8,85.7,3.21,12
LKW-10,2026-06-23 04:00:00,KRITISCH,18.8,97.1,2.03,12
LKW-10,2026-06-23 04:30:00,KRITISCH,18.8,79.1,3.24,12
LKW-10,2026-06-23 05:00:00,KRITISCH,18.8,79.4,3.06,12
LKW-10,2026-06-23 05:30:00,KRITISCH,18.8,82.8,3.02,12
LKW-10,2026-06-23 06:00:00,KRITISCH,18.7,77.1,3.78,12
LKW-10,2026-06-23 06:30:00,KRITISCH,18.7,78.8,3.41,12
LKW-10,2026-06-23 07:00:00,KRITISCH,18.7,83.5,1.69,12
LKW-10,2026-06-23 07:30:00,KRITISCH,18.7,87.4,4.48,12
LKW-10,2026-06-23 08:00:00,KRITISCH,18.6,82.4,4.41,12
LKW-10,2026-06-23 08:30:00,KRITISCH,18.6,85.0,2.46,12
LKW-10,2026-06-23 09:00:00,KRITISCH,18.6,84.6,3.26,12
LKW-10,2026-06-23 09:30:00,KRITISCH,18.6,83.7,2.69,12
LKW-10,2026-06-23 10:00:00,KRITISCH,18.5,73.4,3.88,12
LKW-10,2026-06-23 10:30:00,KRITISCH,18.5,81.7,2.82,12
LKW-10,2026-06-23 11:00:00,KRITISCH,18.5,84.7,2.36,12
LKW-10,2026-06-23 11:30:00,KRITISCH,18.5,78.4,2.91,12
LKW-10,2026-06-23 12:00:00,KRITISCH,18.5,74.1,3.69,12
LKW-10,2026-06-23 12:30:00,KRITISCH,18.4,78.7,1.28,12
LKW-10,2026-06-23 13:00:00,KRITISCH,18.4,82.8,2.58,12
LKW-10,2026-06-23 13:30:00,KRITISCH,18.4,90.6,3.2,12
LKW-10,2026-06-23 14:00:00,KRITISCH,18.4,92.4,3.27,12
LKW-10,2026-06-23 14:30:00,KRITISCH,18.3,88.9,2.65,12
LKW-10,2026-06-23 15:00:00,KRITISCH,18.3,83.4,1.96,12
LKW-10,2026-06-23 15:30:00,KRITISCH,18.3,82.0,3.05,12
LKW-10,2026-06-23 16:00:00,KRITISCH,18.3,81.7,1.73,12
LKW-10,2026-06-23 16:30:00,KRITISCH,18.3,85.5,3.54,12
LKW-10,2026-06-23 17:00:00,KRITISCH,18.2,82.8,1.26,12
LKW-10,2026-06-23 17:30:00,KRITISCH,18.2,87.6,2.24,12
LKW-10,2026-06-23 18:00:00,KRITISCH,18.2,81.9,4.18,12
LKW-10,2026-06-23 18:30:00,KRITISCH,18.2,82.8,4.29,12
LKW-10,2026-06-23 19:00:00,KRITISCH,18.1,91.1,4.2,12
LKW-10,2026-06-23 19:30:00,KRITISCH,18.1,84.9,3.84,12
LKW-10,2026-06-23 20:00:00,KRITISCH,18.1,78.5,3.53,12
LKW-10,2026-06-23 20:30:00,KRITISCH,18.1,78.9,4.69,12
LKW-10,2026-06-23 21:00:00,KRITISCH,18.0,87.0,3.57,12
LKW-10,2026-06-23 21:30:00,KRITISCH,18.0,78.6,3.11,12
LKW-10,2026-06-23 22:00:00,KRITISCH,18.0,85.8,2.86,12
LKW-10,2026-06-23 22:30:00,KRITISCH,18.0,90.7,3.45,12
LKW-10,2026-06-23 23:00:00,KRITISCH,18.0,73.5,3.37,12
LKW-10,2026-06-23 23:30:00,KRITISCH,17.9,80.8,1.94,12
LKW-10,2026-06-24 00:00:00,KRITISCH,17.9,92.5,3.44,12
LKW-10,2026-06-24 00:30:00,KRITISCH,17.9,73.4,2.17,12
LKW-10,2026-06-24 01:00:00,KRITISCH,17.9,88.4,2.93,12
LKW-10,2026-06-24 01:30:00,KRITISCH,17.8,84.2,1.93,12
LKW-10,2026-06-24 02:00:00,KRITISCH,17.8,78.1,4.01,12
LKW-10,2026-06-24 02:30:00,KRITISCH,17.8,85.3,3.85,12
LKW-10,2026-06-24 03:00:00,KRITISCH,17.8,89.3,2.36,12
LKW-10,2026-06-24 03:30:00,KRITISCH,17.7,74.5,2.15,12
LKW-10,2026-06-24 04:00:00,KRITISCH,17.7,76.9,2.75,12
LKW-10,2026-06-24 04:30:00,KRITISCH,17.7,88.9,3.02,12
LKW-10,2026-06-24 05:00:00,KRITISCH,17.7,81.8,3.32,12
LKW-10,2026-06-24 05:30:00,KRITISCH,17.7,87.6,3.96,12
LKW-10,2026-06-24 06:00:00,KRITISCH,17.6,87.8,2.48,12
LKW-10,2026-06-24 06:30:00,KRITISCH,17.6,85.8,1.64,12
LKW-10,2026-06-24 07:00:00,KRITISCH,17.6,91.7,4.34,12
LKW-10,2026-06-24 07:30:00,KRITISCH,17.6,83.3,2.17,12
LKW-10,2026-06-24 08:00:00,KRITISCH,17.5,91.0,3.86,12
LKW-10,2026-06-24 08:30:00,KRITISCH,17.5,74.5,4.72,12
LKW-10,2026-06-24 09:00:00,KRITISCH,17.5,91.5,2.96,12
LKW-10,2026-06-24 09:30:00,KRITISCH,17.5,93.0,3.17,12
LKW-10,2026-06-24 10:00:00,KRITISCH,17.4,75.2,5.18,12
LKW-10,2026-06-24 10:30:00,KRITISCH,17.4,90.0,2.62,12
LKW-10,2026-06-24 11:00:00,KRITISCH,17.4,72.9,3.71,12
LKW-10,2026-06-24 11:30:00,KRITISCH,17.4,87.5,2.88,12
LKW-10,2026-06-24 12:00:00,KRITISCH,17.3,89.4,1.97,12
LKW-10,2026-06-24 12:30:00,KRITISCH,17.3,86.5,1.19,12
LKW-10,2026-06-24 13:00:00,KRITISCH,17.3,81.5,3.49,12
LKW-10,2026-06-24 13:30:00,KRITISCH,17.3,87.1,1.83,12
LKW-10,2026-06-24 14:00:00,KRITISCH,17.3,80.2,3.13,12
LKW-10,2026-06-24 14:30:00,KRITISCH,17.2,80.3,3.71,12
LKW-10,2026-06-24 15:00:00,KRITISCH,17.2,86.7,4.57,12
LKW-10,2026-06-24 15:30:00,KRITISCH,17.2,78.8,1.47,12
LKW-10,2026-06-24 16:00:00,KRITISCH,17.2,82.9,3.35,12
LKW-10,2026-06-24 16:30:00,KRITISCH,17.2,77.3,3.96,12
LKW-10,2026-06-24 17:00:00,KRITISCH,17.1,80.6,3.05,12
LKW-10,2026-06-24 17:30:00,KRITISCH,17.1,83.9,3.16,12
LKW-10,2026-06-24 18:00:00,KRITISCH,17.1,85.6,2.16,12
LKW-10,2026-06-24 18:30:00,KRITISCH,17.1,88.3,1.88,12
LKW-10,2026-06-24 19:00:00,KRITISCH,17.1,76.4,2.94,12
LKW-10,2026-06-24 19:30:00,KRITISCH,17.0,75.9,1.84,12
LKW-10,2026-06-24 20:00:00,KRITISCH,17.0,88.2,5.66,12
LKW-10,2026-06-24 20:30:00,KRITISCH,17.0,79.4,3.1,12
LKW-10,2026-06-24 21:00:00,KRITISCH,17.0,85.1,2.89,12
LKW-10,2026-06-24 21:30:00,KRITISCH,16.9,86.4,2.26,12
LKW-10,2026-06-24 22:00:00,KRITISCH,16.9,99.3,2.47,12
LKW-10,2026-06-24 22:30:00,KRITISCH,16.9,71.5,1.57,12
LKW-10,2026-06-24 23:00:00,KRITISCH,16.9,87.7,3.9,12
LKW-10,2026-06-24 23:30:00,KRITISCH,16.8,84.5,2.51,12
LKW-10,2026-06-25 00:00:00,KRITISCH,16.8,79.1,2.37,12
LKW-10,2026-06-25 00:30:00,KRITISCH,16.8,77.7,2.62,12
LKW-10,2026-06-25 01:00:00,KRITISCH,16.8,87.6,5.07,12
LKW-10,2026-06-25 01:30:00,KRITISCH,16.8,81.3,3.48,12
LKW-10,2026-06-25 02:00:00,KRITISCH,16.7,88.7,4.72,12
LKW-10,2026-06-25 02:30:00,KRITISCH,16.7,85.8,3.27,12
LKW-10,2026-06-25 03:00:00,KRITISCH,16.7,79.4,3.96,12
LKW-10,2026-06-25 03:30:00,KRITISCH,16.7,82.5,2.82,12
LKW-10,2026-06-25 04:00:00,KRITISCH,16.6,88.7,1.71,12
LKW-10,2026-06-25 04:30:00,KRITISCH,16.6,80.7,5.28,12
LKW-10,2026-06-25 05:00:00,KRITISCH,16.6,94.4,2.91,12
LKW-10,2026-06-25 05:30:00,KRITISCH,16.6,93.4,3.29,12
LKW-10,2026-06-25 06:00:00,KRITISCH,16.6,80.1,1.01,12
LKW-10,2026-06-25 06:30:00,KRITISCH,16.5,80.3,4.55,12
LKW-10,2026-06-25 07:00:00,KRITISCH,16.5,80.2,3.56,12
LKW-10,2026-06-25 07:30:00,KRITISCH,16.5,86.4,6.19,12
LKW-10,2026-06-25 08:00:00,KRITISCH,16.5,91.6,2.69,12
LKW-10,2026-06-25 08:30:00,KRITISCH,16.4,78.2,2.23,12
LKW-10,2026-06-25 09:00:00,KRITISCH,16.4,85.0,3.61,12
LKW-10,2026-06-25 09:30:00,KRITISCH,16.4,80.6,3.61,12
LKW-10,2026-06-25 10:00:00,KRITISCH,16.4,87.3,3.29,12
LKW-10,2026-06-25 10:30:00,KRITISCH,16.3,88.0,3.26,12
LKW-10,2026-06-25 11:00:00,KRITISCH,16.3,87.6,2.36,12
LKW-10,2026-06-25 11:30:00,KRITISCH,16.3,86.1,3.6,12
LKW-10,2026-06-25 12:00:00,KRITISCH,16.3,77.4,5.3,12
LKW-10,2026-06-25 12:30:00,KRITISCH,16.2,81.6,3.62,12
LKW-10,2026-06-25 13:00:00,KRITISCH,16.2,82.2,2.32,12
LKW-10,2026-06-25 13:30:00,KRITISCH,16.2,82.1,1.72,12
LKW-10,2026-06-25 14:00:00,KRITISCH,16.1,77.8,4.24,12
LKW-10,2026-06-25 14:30:00,KRITISCH,16.1,81.5,2.56,12
LKW-10,2026-06-25 15:00:00,KRITISCH,16.1,78.8,4.6,12
LKW-10,2026-06-25 15:30:00,KRITISCH,16.1,85.6,3.14,12
LKW-10,2026-06-25 16:00:00,KRITISCH,16.0,77.9,3.82,12
LKW-10,2026-06-25 16:30:00,KRITISCH,16.0,78.7,2.63,12
LKW-10,2026-06-25 17:00:00,KRITISCH,16.0,70.5,3.89,12
LKW-10,2026-06-25 17:30:00,KRITISCH,15.9,84.6,2.29,12
LKW-10,2026-06-25 18:00:00,KRITISCH,15.9,81.9,3.0,12
LKW-10,2026-06-25 18:30:00,KRITISCH,15.9,96.6,3.51,12
LKW-10,2026-06-25 19:00:00,KRITISCH,15.8,98.8,2.09,12
LKW-10,2026-06-25 19:30:00,KRITISCH,15.8,89.5,2.87,12
LKW-10,2026-06-25 20:00:00,KRITISCH,15.8,92.9,3.94,12
LKW-10,2026-06-25 20:30:00,KRITISCH,15.8,95.8,3.11,12
LKW-10,2026-06-25 21:00:00,KRITISCH,15.7,86.0,1.73,12
LKW-10,2026-06-25 21:30:00,KRITISCH,15.7,79.2,2.57,12
LKW-10,2026-06-25 22:00:00,KRITISCH,15.7,82.9,1.79,12
LKW-10,2026-06-25 22:30:00,KRITISCH,15.6,92.1,4.36,12
LKW-10,2026-06-25 23:00:00,KRITISCH,15.6,89.4,3.88,12
LKW-10,2026-06-25 23:30:00,KRITISCH,15.6,73.4,3.22,12
LKW-10,2026-06-26 00:00:00,KRITISCH,15.5,78.7,3.51,12
LKW-10,2026-06-26 00:30:00,KRITISCH,15.5,87.6,4.26,12
LKW-10,2026-06-26 01:00:00,KRITISCH,15.5,77.2,4.13,12
LKW-10,2026-06-26 01:30:00,KRITISCH,15.4,82.9,3.52,12
LKW-10,2026-06-26 02:00:00,KRITISCH,15.4,88.0,2.67,12
LKW-10,2026-06-26 02:30:00,KRITISCH,15.4,76.3,2.46,12
LKW-10,2026-06-26 03:00:00,KRITISCH,15.4,82.7,3.1,12
LKW-10,2026-06-26 03:30:00,KRITISCH,15.4,84.1,5.22,12
LKW-10,2026-06-26 04:00:00,KRITISCH,15.3,74.5,1.39,12
LKW-10,2026-06-26 04:30:00,KRITISCH,15.3,72.3,3.03,12
LKW-10,2026-06-26 05:00:00,KRITISCH,15.3,84.3,3.97,12
LKW-10,2026-06-26 05:30:00,KRITISCH,15.2,97.5,4.77,12
LKW-10,2026-06-26 06:00:00,KRITISCH,15.2,75.8,4.04,12
LKW-10,2026-06-26 06:30:00,KRITISCH,15.2,91.2,3.95,12
LKW-10,2026-06-26 07:00:00,KRITISCH,15.1,80.4,3.18,12
LKW-10,2026-06-26 07:30:00,KRITISCH,15.1,87.2,4.25,12
LKW-10,2026-06-26 08:00:00,KRITISCH,15.1,91.5,2.48,12
LKW-10,2026-06-26 08:30:00,KRITISCH,15.1,75.2,1.92,12
LKW-10,2026-06-26 09:00:00,KRITISCH,15.0,78.4,4.69,12
LKW-10,2026-06-26 09:30:00,KRITISCH,15.0,91.4,2.88,12
LKW-10,2026-06-26 10:00:00,KRITISCH,15.0,88.3,2.02,12
LKW-10,2026-06-26 10:30:00,KRITISCH,14.9,93.8,2.61,12
LKW-10,2026-06-26 11:00:00,KRITISCH,14.9,84.3,2.92,12
LKW-10,2026-06-26 11:30:00,KRITISCH,14.9,88.0,3.14,12
LKW-10,2026-06-26 12:00:00,KRITISCH,14.8,77.7,1.1,12
LKW-10,2026-06-26 12:30:00,KRITISCH,14.8,84.3,4.59,12
LKW-10,2026-06-26 13:00:00,KRITISCH,14.8,74.9,3.56,12
LKW-10,2026-06-26 13:30:00,KRITISCH,14.8,81.0,2.57,12
LKW-10,2026-06-26 14:00:00,KRITISCH,14.7,81.4,3.54,12
LKW-10,2026-06-26 14:30:00,KRITISCH,14.7,79.4,1.3,12
LKW-10,2026-06-26 15:00:00,KRITISCH,14.7,73.3,1.77,12
LKW-10,2026-06-26 15:30:00,KRITISCH,14.6,86.5,3.37,12
LKW-10,2026-06-26 16:00:00,KRITISCH,14.6,91.8,4.05,12
LKW-10,2026-06-26 16:30:00,KRITISCH,14.6,90.2,3.66,12
LKW-10,2026-06-26 17:00:00,KRITISCH,14.6,86.8,3.61,12
LKW-10,2026-06-26 17:30:00,KRITISCH,14.5,86.4,2.92,12
LKW-10,2026-06-26 18:00:00,KRITISCH,14.5,74.3,3.39,12
LKW-10,2026-06-26 18:30:00,KRITISCH,14.5,90.1,3.53,12
LKW-10,2026-06-26 19:00:00,KRITISCH,14.4,86.7,2.61,12
LKW-10,2026-06-26 19:30:00,KRITISCH,14.4,83.0,2.69,12
LKW-10,2026-06-26 20:00:00,KRITISCH,14.4,82.3,2.72,12
LKW-10,2026-06-26 20:30:00,KRITISCH,14.4,81.8,3.29,12
LKW-10,2026-06-26 21:00:00,KRITISCH,14.3,80.5,3.99,12
LKW-10,2026-06-26 21:30:00,KRITISCH,14.3,99.9,2.56,12
LKW-10,2026-06-26 22:00:00,KRITISCH,14.3,84.7,4.62,12
LKW-10,2026-06-26 22:30:00,KRITISCH,14.2,74.1,3.27,12
LKW-10,2026-06-26 23:00:00,KRITISCH,14.2,80.0,4.63,12
LKW-10,2026-06-26 23:30:00,KRITISCH,14.2,87.0,2.77,12
LKW-10,2026-06-27 00:00:00,KRITISCH,14.2,86.6,3.36,12
LKW-10,2026-06-27 00:30:00,KRITISCH,14.1,83.1,3.09,12
LKW-10,2026-06-27 01:00:00,KRITISCH,14.1,79.5,4.54,12
LKW-10,2026-06-27 01:30:00,KRITISCH,14.1,80.6,4.13,12
LKW-10,2026-06-27 02:00:00,KRITISCH,14.0,85.6,3.52,12
LKW-10,2026-06-27 02:30:00,KRITISCH,14.0,89.4,4.17,12
LKW-10,2026-06-27 03:00:00,KRITISCH,14.0,77.0,2.17,12
LKW-10,2026-06-27 03:30:00,KRITISCH,13.9,84.1,1.18,12
LKW-10,2026-06-27 04:00:00,KRITISCH,13.9,83.6,1.91,12
LKW-10,2026-06-27 04:30:00,KRITISCH,13.9,77.8,1.59,12
LKW-10,2026-06-27 05:00:00,KRITISCH,13.9,91.3,3.49,12
LKW-10,2026-06-27 05:30:00,KRITISCH,13.8,78.3,3.07,12
LKW-10,2026-06-27 06:00:00,KRITISCH,13.8,94.5,2.96,12
LKW-10,2026-06-27 06:30:00,KRITISCH,13.8,81.1,3.18,12
LKW-10,2026-06-27 07:00:00,KRITISCH,13.7,90.0,2.84,12
LKW-10,2026-06-27 07:30:00,KRITISCH,13.7,90.2,3.99,12
LKW-10,2026-06-27 08:00:00,KRITISCH,13.7,79.2,1.86,12
LKW-10,2026-06-27 08:30:00,KRITISCH,13.6,86.0,3.4,12
LKW-10,2026-06-27 09:00:00,KRITISCH,13.6,80.0,2.37,12
LKW-10,2026-06-27 09:30:00,KRITISCH,13.6,75.0,3.56,12
LKW-10,2026-06-27 10:00:00,KRITISCH,13.6,79.6,2.99,12
LKW-10,2026-06-27 10:30:00,KRITISCH,13.5,77.7,4.13,12
LKW-10,2026-06-27 11:00:00,KRITISCH,13.5,82.9,4.72,12
LKW-10,2026-06-27 11:30:00,KRITISCH,13.5,81.7,2.17,12
LKW-10,2026-06-27 12:00:00,KRITISCH,13.5,84.7,3.39,12
LKW-10,2026-06-27 12:30:00,KRITISCH,13.5,87.0,2.86,12
LKW-10,2026-06-27 13:00:00,KRITISCH,13.4,86.3,4.77,12
LKW-10,2026-06-27 13:30:00,KRITISCH,13.4,73.1,1.1,12
LKW-10,2026-06-27 14:00:00,KRITISCH,13.4,83.0,5.58,12
LKW-10,2026-06-27 14:30:00,KRITISCH,13.4,85.3,3.36,12
LKW-10,2026-06-27 15:00:00,KRITISCH,13.3,82.7,3.2,12
LKW-10,2026-06-27 15:30:00,KRITISCH,13.3,88.1,2.99,12
LKW-10,2026-06-27 16:00:00,KRITISCH,13.3,90.6,3.08,12
LKW-10,2026-06-27 16:30:00,KRITISCH,13.3,91.6,1.68,12
LKW-10,2026-06-27 17:00:00,KRITISCH,13.3,80.9,1.71,12
LKW-10,2026-06-27 17:30:00,KRITISCH,13.2,78.8,3.08,12
LKW-10,2026-06-27 18:00:00,KRITISCH,13.2,85.1,3.11,12
LKW-10,2026-06-27 18:30:00,KRITISCH,13.2,87.5,3.83,12
LKW-10,2026-06-27 19:00:00,KRITISCH,13.2,81.7,2.17,12
LKW-10,2026-06-27 19:30:00,KRITISCH,13.2,84.5,2.36,12
LKW-10,2026-06-27 20:00:00,KRITISCH,13.1,87.5,2.54,12
LKW-10,2026-06-27 20:30:00,KRITISCH,13.1,81.0,3.93,12
LKW-10,2026-06-27 21:00:00,KRITISCH,13.1,86.2,5.49,12
LKW-10,2026-06-27 21:30:00,KRITISCH,13.1,77.2,0.89,12
LKW-10,2026-06-27 22:00:00,KRITISCH,13.1,68.1,3.87,12
LKW-10,2026-06-27 22:30:00,KRITISCH,13.0,87.3,3.18,12
LKW-10,2026-06-27 23:00:00,KRITISCH,13.0,73.6,1.6,12
LKW-10,2026-06-27 23:30:00,KRITISCH,13.0,81.4,3.49,12
LKW-10,2026-06-28 00:00:00,KRITISCH,13.0,74.0,4.47,12
LKW-10,2026-06-28 00:30:00,KRITISCH,13.0,85.8,3.32,12
LKW-10,2026-06-28 01:00:00,KRITISCH,12.9,88.9,3.85,12
LKW-10,2026-06-28 01:30:00,KRITISCH,12.9,81.7,2.16,12
LKW-10,2026-06-28 02:00:00,KRITISCH,12.9,86.6,3.51,12
LKW-10,2026-06-28 02:30:00,KRITISCH,12.9,75.6,1.43,12
LKW-10,2026-06-28 03:00:00,KRITISCH,12.8,77.5,0.73,12
LKW-10,2026-06-28 03:30:00,KRITISCH,12.8,89.3,2.71,12
LKW-10,2026-06-28 04:00:00,KRITISCH,12.8,86.1,2.41,12
LKW-10,2026-06-28 04:30:00,KRITISCH,12.8,78.1,3.13,12
LKW-10,2026-06-28 05:00:00,KRITISCH,12.8,75.7,3.05,12
LKW-10,2026-06-28 05:30:00,KRITISCH,12.7,86.0,1.9,12
LKW-10,2026-06-28 06:00:00,KRITISCH,12.7,82.1,4.9,12
LKW-10,2026-06-28 06:30:00,KRITISCH,12.7,90.7,2.92,12
LKW-10,2026-06-28 07:00:00,KRITISCH,12.7,81.1,2.78,12
LKW-10,2026-06-28 07:30:00,KRITISCH,12.7,85.4,3.29,12
LKW-10,2026-06-28 08:00:00,KRITISCH,12.6,97.6,1.79,12
LKW-10,2026-06-28 08:30:00,KRITISCH,12.6,80.6,3.05,12
LKW-10,2026-06-28 09:00:00,KRITISCH,12.6,84.5,4.17,12
LKW-10,2026-06-28 09:30:00,KRITISCH,12.6,85.6,1.51,12
LKW-10,2026-06-28 10:00:00,KRITISCH,12.5,88.9,3.93,12
LKW-10,2026-06-28 10:30:00,KRITISCH,12.5,81.9,1.71,12
LKW-10,2026-06-28 11:00:00,KRITISCH,12.5,76.2,2.94,12
LKW-10,2026-06-28 11:30:00,KRITISCH,12.5,92.2,3.56,12
LKW-10,2026-06-28 12:00:00,KRITISCH,12.5,75.4,2.29,12
LKW-10,2026-06-28 12:30:00,KRITISCH,12.4,75.6,3.27,12
LKW-10,2026-06-28 13:00:00,KRITISCH,12.4,87.8,4.38,12
LKW-10,2026-06-28 13:30:00,KRITISCH,12.4,84.8,2.77,12
LKW-10,2026-06-28 14:00:00,KRITISCH,12.4,83.7,1.56,12
LKW-10,2026-06-28 14:30:00,KRITISCH,12.3,78.6,5.23,12
LKW-10,2026-06-28 15:00:00,KRITISCH,12.3,83.8,2.82,12
LKW-10,2026-06-28 15:30:00,KRITISCH,12.3,89.0,4.08,12
LKW-10,2026-06-28 16:00:00,KRITISCH,12.3,87.0,2.15,12
LKW-10,2026-06-28 16:30:00,KRITISCH,12.3,76.3,4.29,12
LKW-10,2026-06-28 17:00:00,KRITISCH,12.2,86.5,2.2,12
LKW-10,2026-06-28 17:30:00,KRITISCH,12.2,87.9,3.68,12
LKW-10,2026-06-28 18:00:00,KRITISCH,12.2,84.0,2.94,12
LKW-10,2026-06-28 18:30:00,KRITISCH,12.2,93.7,1.62,12
LKW-10,2026-06-28 19:00:00,KRITISCH,12.1,82.6,3.89,12
LKW-10,2026-06-28 19:30:00,KRITISCH,12.1,84.6,3.31,12
LKW-10,2026-06-28 20:00:00,KRITISCH,12.1,76.6,3.34,12
LKW-10,2026-06-28 20:30:00,KRITISCH,12.1,78.2,4.29,12
LKW-10,2026-06-28 21:00:00,KRITISCH,12.1,83.9,3.33,12
LKW-10,2026-06-28 21:30:00,KRITISCH,12.0,87.8,3.6,12
LKW-10,2026-06-28 22:00:00,KRITISCH,12.0,80.3,1.9,12
LKW-10,2026-06-28 22:30:00,KRITISCH,12.0,73.2,3.93,12
LKW-10,2026-06-28 23:00:00,KRITISCH,12.0,88.7,1.84,12
LKW-10,2026-06-28 23:30:00,KRITISCH,12.0,76.5,3.24,12
LKW-10,2026-06-29 00:00:00,KRITISCH,11.9,98.3,4.92,12
LKW-10,2026-06-29 00:30:00,KRITISCH,11.9,85.4,2.16,12
LKW-10,2026-06-29 01:00:00,KRITISCH,11.9,77.1,2.95,12
LKW-10,2026-06-29 01:30:00,KRITISCH,11.9,85.5,1.94,12
LKW-10,2026-06-29 02:00:00,KRITISCH,11.8,82.8,2.53,12
LKW-10,2026-06-29 02:30:00,KRITISCH,11.8,80.7,2.5,12
LKW-10,2026-06-29 03:00:00,KRITISCH,11.8,73.6,2.5,12
LKW-10,2026-06-29 03:30:00,KRITISCH,11.8,74.6,2.46,12
LKW-10,2026-06-29 04:00:00,KRITISCH,11.8,81.5,3.29,12
LKW-10,2026-06-29 04:30:00,KRITISCH,11.7,79.2,2.78,12
LKW-10,2026-06-29 05:00:00,KRITISCH,11.7,83.6,3.95,12
LKW-10,2026-06-29 05:30:00,KRITISCH,11.7,77.8,2.58,12
LKW-10,2026-06-29 06:00:00,KRITISCH,11.7,76.4,3.48,12
LKW-10,2026-06-29 06:30:00,KRITISCH,11.7,77.1,1.56,12
LKW-10,2026-06-29 07:00:00,KRITISCH,11.6,82.2,3.13,12
LKW-10,2026-06-29 07:30:00,KRITISCH,11.6,85.3,3.25,12
LKW-10,2026-06-29 08:00:00,KRITISCH,11.6,83.6,4.19,12
LKW-10,2026-06-29 08:30:00,KRITISCH,11.6,85.1,2.53,12
LKW-10,2026-06-29 09:00:00,KRITISCH,11.5,80.5,2.34,12
LKW-10,2026-06-29 09:30:00,KRITISCH,11.5,81.5,3.24,12
LKW-10,2026-06-29 10:00:00,KRITISCH,11.5,81.4,3.22,12
LKW-10,2026-06-29 10:30:00,KRITISCH,11.5,78.2,3.95,12
LKW-10,2026-06-29 11:00:00,KRITISCH,11.5,90.1,3.9,12
LKW-10,2026-06-29 11:30:00,KRITISCH,11.4,78.4,4.5,12
LKW-10,2026-06-29 12:00:00,KRITISCH,11.4,82.7,2.81,12
LKW-10,2026-06-29 12:30:00,KRITISCH,11.4,83.1,3.64,12
LKW-10,2026-06-29 13:00:00,KRITISCH,11.4,79.0,2.31,12
LKW-10,2026-06-29 13:30:00,KRITISCH,11.3,83.5,4.78,12
LKW-10,2026-06-29 14:00:00,KRITISCH,11.3,86.0,2.55,12
LKW-10,2026-06-29 14:30:00,KRITISCH,11.3,70.5,2.0,12
LKW-10,2026-06-29 15:00:00,KRITISCH,11.3,82.3,4.04,12
LKW-10,2026-06-29 15:30:00,KRITISCH,11.3,92.7,1.39,12
LKW-10,2026-06-29 16:00:00,KRITISCH,11.2,86.9,0.96,12
LKW-10,2026-06-29 16:30:00,KRITISCH,11.2,74.8,4.45,12
LKW-10,2026-06-29 17:00:00,KRITISCH,11.2,84.0,3.2,12
LKW-10,2026-06-29 17:30:00,KRITISCH,11.2,91.4,1.67,12
LKW-10,2026-06-29 18:00:00,KRITISCH,11.2,81.9,4.64,12
LKW-10,2026-06-29 18:30:00,KRITISCH,11.1,74.0,0.5,12
LKW-10,2026-06-29 19:00:00,KRITISCH,11.1,84.5,3.36,12
LKW-10,2026-06-29 19:30:00,KRITISCH,11.1,88.5,0.97,12
LKW-10,2026-06-29 20:00:00,KRITISCH,11.1,74.4,0.94,12
